,word,meaning_jp,meaning_cn,example_jp,example_cn
392,焼肉,2. 焼肉店,2. 烤肉店,A: あの新しい焼肉屋はどう？B: 美味しかったよ！是非行ってみて。,A: 那家新的烤肉店怎么样？B: 很好吃！一定要去试试。
393,町,1. 都市、市街地,1. 城市、市区,A: 町には新しい商店がたくさんできたね。B: そうだね、最近開発が進んでいるんだよ。,A: 城市里新开了很多商店。B: 是啊，最近这里的开发一直在进行中。
394,町,2. 小さな集落、村,2. 小的聚落、村庄,A: 彼女は山の町出身だそうだよ。B: そうなの？ 自然がたくさんあっていいところだね。,A: 她好像是山村出身。B: 是吗？那里很多自然，是个不错的地方。
395,留学,1. 自国以外の国の大学や言語学校などに留学すること,1. 到自己国家以外的国家的大学或语言学校留学,A: 来年、留学するつもりなんだ。B: 本当？どこの国の大学に行くの？,A: 明年我打算去留学。B: 真的吗？你要去哪个国家的大学？
396,留学生,1. 外国の大学に留学する学生,1. 在国外留学的学生,A: あの人、留学生なんだって。B: へえ、どこの国の大学に行ってるんだろう？,A: 那个人是留学生。B: 哦，不知道他在哪个国家的大学读书。
397,番号,1. 数字で物事を識別するための符号,1. 用数字区分事物的符号,A: この商品の番号を知りたいんですが。B: はい、番号は1482です。,A: 我想知道这个商品的编号。B: 好的，编号是1482。
398,番号,2. 順番、順序,2. 顺序,A: 今日の打ち合わせは何時からですか？B: 9時からですが、今はまだ3番目の予定です。,A: 今天的会议从几点开始？B: 从9点开始，但现在还是第三个计划。
399,病気,1. 病気や不具合にかかっている状態であること,1. 患病或出现故障的状态,A: 最近、風邪を引いたんだって。B: 大丈夫？早く治してね。,A: 最近感冒了。B: 你还好吧？早点治疗。
400,病気,2. 病気にかかっている状態であること,2. 患病的状态,A: あの人は病気で仕事を休んでるんだって。B: 大丈夫かな。早く治るといいね。,A: 那个人因为病休了工作。B: 希望他没事，早点康复。
401,病気,3. 病気の原因や治療法などの知識、またはその学問,3. 疾病的原因、治疗方法等知识，以及相关学科,A: あの人は病気の研究をしているそうだよ。B: 本当に？すごいね。,A: 那个人好像在研究疾病。B: 是吗？真厉害。
402,病院,1. 医療機関、病人を診療する場所,1. 医疗机构、治疗病人的地方,A: 昨日、祖母が入院した。B: 大丈夫？A: お医者さんが治療してくれているから、心配しなくていいと思う。,A: 昨天我祖母住院了。B: 没事吧？A: 医生正在治疗她，我想不用担心。
403,病院,2. 医者の診療所、診察所,2.医生的诊所、医务室,A: 頭が痛いんだけど、病院に行った方がいいかな？B: 薬局で痛み止めを買ったら？A: それでも治らなかったら、病院に行ってみようと思う。,A: 我头疼，要不要去医院？B: 在药房买止疼药？A: 如果还不好的话，我想去医院看看。
404,百,1. 100,1. 100,A: この商品の値段はいくらですか？B: 100円です。,A: 这个商品多少钱？B: 100日元。
405,百,2. 多数、多くの,2. 大量，许多,A: あのお店の商品はどう？B: 品揃えが豊富で、百種類以上あるよ。,A: 那个商店的商品怎么样？B: 商品种类丰富，有100多种。
406,百万,1. 100万を表す数詞,1. 表示100万的数词,A: あの人、年収が百万円以上あるって聞いたよ。B: すごいね、私はまだ百万円稼いだことがないよ。,A: 听说那个人年收入有100万日元以上。B: 太厉害了，我还没赚到过100万日元呢。
407,百万,2. 多数のものがあることを強調する言葉,2.强调有大量的东西,A: この会社の商品は種類が豊富だね。B: そうだよ、この倉庫には百万もの商品があるんだ。,A: 这家公司的商品种类很丰富啊。B: 是的，这个仓库里有好几百万的商品呢。
408,百年,1. 100年間,1.100年间,A: このお寺はもう百年以上の歴史があるそうだ。B: そうだね、とても長い歴史を持っているんだね。,A: 这座寺庙已经有100年以上的历史了。B: 是啊，它有着非常悠久的历史。
409,百年,2. 長い時間、永久に,2.长时间，永远,A: この景色、本当に美しいね。B: そうだね、こんな素晴らしい景色は百年に一度だよ。,A: 这个景色真的很美。B: 是啊，这样美丽的景色百年难得一见。
410,皆さん,1. 全部的な人々、皆様,1. 所有人，各位,A: 皆さん、こんにちは！B: こんにちは！,A: 大家好！B: 你好！
411,皆さん,2. 仲間、友達たち,2. 同伴、朋友们,A: 今晩は、皆さんと飲みに行こうよ。B: いいね、どこに行く？,A: 今晚和大家一起去喝酒吧。B: 好啊，去哪里？
412,目,1. 目の前にあるものを見ることができる器官,1. 眼睛,A: その本が見つかった？B: うん、机の上に目があったよ。,A: 那本书找到了吗？B: 嗯，在桌子上看到了。
413,目,2. 目的、目標,2. 目的、目标,A: このプロジェクトの目は何？B: 顧客満足度を向上させることだよ。,A: 这个项目的目标是什么？B: 提高客户满意度。
414,目,3. 目盛り、分量をはかる容器,3. 用来测量数量的容器,A: 砂糖を一杯分入れて。B: どのくらいの目盛りですか？,A: 加入一杯糖。B: 多少的量？
415,短い,1. 長さが短い、時間が短い,1. 短的、时间短暂的,A: このスカートは長すぎるよ。B: じゃあ、短いスカートを探してみようか。,A: 这条裙子太长了。B: 那我们来找找短裙子吧。
416,短い,2. 数量、距離が少ない,2. 数量少、距离近,A: 今日の注文はたくさん来た？B: いや、今日は注文が短かったよ。,A: 今天订单很多吗？B: 不，今天订单很少。
417,磨く,1. 摩擦をかけて表面をなめらかにする,1. 磨光，磨亮,A: あの靴、新品みたいにピカピカだね。B: そうなんだ、昨日磨いたんだ。,A: 那双鞋看起来像新的一样亮。B: 是啊，我昨天磨了它。
418,磨く,2. 鍛えて、熟練させる,2. 锤炼，磨砺,A: どうしたの？最近急に歌がうまくなったじゃない。B: いや、毎日練習して磨いてたんだ。,A: 怎么了？最近唱歌突然变好了不是吗。B: 没什么，我每天都练习并不断磨炼。
419,私,1. 自分自身を指す代名詞,1. 指代自己的代词,A: あなたは何をしますか？B: 私は仕事をしています。,A: 你在做什么？B: 我在工作。
420,私,2. 他人に対して敬意を表すときに使う,2. 表示对他人尊敬时使用,A: 先生、お名前は何とおっしゃいますか？B: 私は山田といいます。,A: 先生，您叫什么名字？B: 我叫山田。
421,窓,1. 部屋などに開いた壁面に取りつけられた、開閉式の枠組みや板を備えた通風・採光用の開口部,1. 房间等开有可供通风采光的墙壁上的带有开闭框架或板的开口部,A: 部屋の窓を開けていいですか？B: はい、どうぞ。,A: 可以开窗户吗？B: 当然可以。
422,窓,2. 電子機器の画面において、表示範囲の一部分,2. 电子设备屏幕上的显示范围的一部分,A: このウェブサイトのメニューはどこにありますか？B: 左上の窓をクリックしてください。,A: 这个网站的菜单在哪里？B: 请点击左上角的窗口。
423,細い,1. 直径や太さが小さい、細かいことが得意,1. 直径或宽度小，善于细节,A: あの人、手先が器用でしょう？B: そうだね、料理も上手だし、字も細いよ。,A: 那个人手很巧吧？B: 是的，做菜也很好吃，写字也写得很细。
424,細い,2. 気が弱い、繊細な,2. 心思细腻、脆弱的,A: あの子、ちょっと細すぎるんじゃない？B: うーん、でもそんなところも可愛いんだよね。,A: 那个孩子太脆弱了吧？B: 嗯，但是也有这样的可爱之处呢。
425,緑,1. 青と黄色の中間色で、植物や自然に関する色,1.介于蓝色和黄色之间的中间色，与植物或自然有关,A: 公園の木々がすごくきれいだよ。B: うん、特にこの時期の緑は癒されるね。,A: 公园里的树非常漂亮。B: 是啊，特别是这个时候的绿色让人感到舒适。
426,緑,2. 環境保護やエコロジーに関する概念,2.与环保或生态相关的概念,A: この商品は環境に優しい素材で作られているんだって。B: そうなんだ、最近は緑の消費者が増えているからね。,A: 这个商品是用环保材料制作的。B: 是啊，最近绿色消费者越来越多了。
427,緑色,1. 緑の色、緑色のもの,1. 绿色、绿色的物品,A: 好きな色は何色ですか？B: 緑色です。,A: 你喜欢什么颜色？B: 绿色。
428,緑色,2. 未熟な、まだ成熟していない,2. 不成熟的、尚未成熟的,A: このバナナはまだ緑色だね。B: そうだね、もう少し熟すのを待とう。,A: 这个香蕉还是绿色的呢。B: 是啊，我们再等它成熟一点。
429,練習,1. 訓練、習熟させること,1. 训练，熟练的过程,A: 彼女は毎日、ピアノの練習をしているそうだ。B: そうだね、彼女は本当に上手になったよね。,A: 她每天练钢琴。B: 是啊，她真的变得很厉害了。
430,練習,2. 練習すること、練習をする時間,2.练习，练习的时间,A: 明日の試合に向けて、どのくらい練習するつもり？B: 2時間ぐらい練習するつもりだよ。,A: 为了明天的比赛，你准备练习多长时间？B: 我打算练习2小时左右。
431,美容院,1. 美容や健康のための施術を提供する店舗,1. 提供美容或健康服务的店铺,A: 髪の毛を切りたいんだけど、どこがいいかな？B: 近くに美容院があるよ。,A: 我想剪头发，但不知道哪里好。B: 附近有一家美容院。
432,美容院,2. 美容や健康に関するアドバイスを提供する店舗,2. 提供美容或健康建议的店铺,A: 最近、肌荒れがひどいんだ。B: じゃあ、美容院でアドバイスをもらったら？,A: 最近皮肤很干燥。B: 你可以去美容院寻求建议。
433,耳,1. 音を聞くための器官,1. 听觉器官,A: あの曲、耳に残るよね。B: そうだね、私も何度も聞いちゃう。,A: 那首歌真是让人难以忘怀啊。B: 是啊，我也听了很多遍。
434,耳,2. 人の気持ちや要求などを理解する感覚,2. 理解别人的感情和需求的感觉,A: 彼女の話を聞いてあげた方がいいよ。B: そうだね、耳を傾けてあげよう。,A: 你最好听听她说的话。B: 好的，我们要倾听她的话。
435,耳,3. 周囲の状況に敏感に反応する感覚,3. 敏锐地反应周围环境的感觉,A: もしかして、誰かがつけてるかもしれないと思って耳をすませてみよう。B: いい考えだね、私も一緒に聞いてみよう。,A: 说不定有人在监听我们呢，我们来听听周围有没有异常。B: 好主意，我也来听听。
436,船,1. 水上を航行する交通機関,1. 水上交通工具,A: 今度の旅行は船で行くの？B: そうだよ。海を渡って目的地に着くんだ。,A: 这次旅行打算坐船去吗？B: 对啊。要穿越海洋到达目的地。
437,船,2. 大きな木材や物資を運ぶための浮き箱,2. 运送大型木材或物资的浮箱,A: 川にはたくさんの船が浮かんでいるね。B: あれは、木材を運ぶための船だよ。,A: 河里漂着好多船啊。B: 那是运送木材的船。
438,船,3. 何かを漂わせるための浮き玉,3. 悬浮物,A: この池にはたくさんの船が浮かんでいるね。B: あれは、花火を浮かべる船だよ。,A: 这个池子里漂着好多船啊。B: 那是放烟花的船。
439,良い,1. 価値が高く、優れている。,1. 值得赞美，优秀。,A: このパン屋さんのパンは本当においしいよ。B: そうだね、本当に良い味だよね。,A: 这家面包店的面包真的非常好吃。B: 是啊，味道真的很棒。
440,良い,1. 価値が高く、優れている。,1. 值得赞美，优秀。,A: 今日のテストはどうだった？B: 良かったよ。合格できそう。,A: 今天的考试怎么样？B: 还不错。应该能够通过。
441,良い,1. 好い、優れている,1. 好的，优秀的,A: このパン屋さんのパンはとても美味しいよ。B: そうだね、この店のパンはいつも良いよね。,A: 这家面包店的面包非常好吃。B: 是的，这家店的面包一直很好。
442,良い,2. 他人に対して思いやりや好意を持っている。,2. 对他人持有关心和好意。,A: あの人は優しいね。B: そうだね、本当に良い人だよ。,A: 那个人很温柔呢。B: 是啊，真的是个好人。
443,良い,2. 他人に対して思いやりや好意を持っている。,2. 对他人持有关心和好意。,A: この会社の社長は本当に社員思いの人だね。B: そうだね、とても良い上司だよ。,A: 这家公司的社长真的是关心员工的人啊。B: 是啊，真的是个很好的上司。
444,良い,2. 適切である、ふさわしい,2. 合适的，适宜的,A: この服装は新しい仕事に良いと思いますか？B: はい、この服装は仕事にふさわしいと思います。,A: 您认为这种服装适合新工作吗？B: 是的，我认为这种服装适合工作。
445,良く,1. 頻繁に、よく,1. 经常，常常,A: この店、行ったことある？B: うん、良く行くよ。,A: 去过这家店吗？B: 嗯，我常去。
446,良く,2. うまく、十分,2. 恰当，很好,A: この問題、分かる？B: うん、良く分かるよ。,A: 这个问题，你懂吗？B: 嗯，我懂得很好。
447,良く,3. 健康的、よい状態で,3. 健康的，状态良好,A: 最近、調子悪くない？B: うん、良くなったよ。,A: 最近，感觉不太好吧？B: 嗯，已经好多了。
448,若い,1. 年齢が若い、年が若い,1. 年轻,A: 彼女は若いの？B: はい、今年で25歳です。,A: 她年轻吗？B: 是的，今年25岁。
449,若い,2. 新しい、まだ発展途中である,2. 新的，尚未完全发展,A: その若い会社の社長は優秀だね。B: そうだね、まだ新しい会社だけど、よく頑張っているよ。,A: 那个新公司的社长很优秀啊。B: 是啊，虽然公司还很新，但他很努力。
450,見える,1. 目に映る、視界に入る,1.出现在视野中,A: あの建物、見える？B: 見えるよ。,A: 那个建筑，看得到吗？B: 看得到。
451,見える,2. 知覚する、感じる,2.察觉和感受,A: この部屋、湿気があるね。B: そうだね、私も感じる。,A: 这个房间很潮湿啊。B: 是啊，我也感觉到了。
452,見せる,1. 目に見えるようにする、示す,1. 让它可见，表明,A: これを見て。B: すごいね、これは何？A: 私の書いた絵だよ。B: うわ、とても上手だね。,A: 看这个。B: 哇，这是什么？A: 这是我画的画。B: 哇，非常好看。
453,見せる,2. 見物させる、案内する,2. 介绍、指导观赏,A: 今度の休日、あなたのおすすめの場所を教えて。B: もちろん、私が住んでいる地域の観光地を見せてあげるよ。,A: 下一个假期，请告诉我你推荐的地方。B: 当然，我会向您介绍我所居住地区的旅游景点。
454,見る,1. 目で確かめる、視覚で認識する,1. 用眼睛确认、通过视觉认识,A: あの本、読んだことある？B: いいえ、まだ読んでいないけど、今度見てみるよ。,A: 那本书，你看过吗？B: 没有，还没看过，下次去看看。
455,見る,2. 注目して考える、考慮する,2. 仔细考虑、思考,A: 明日の予定、どうする？B: ちょっと考えてから、あとで返信するね。A: いいよ。ゆっくり見てね。,A: 明天的计划怎么办？B: 我考虑一下后再回复你吧。A: 好啊，慢慢想。
456,見る,3. 見聞きする、目にする,3. 看见、听到,A: 先週のニュース、見た？B: いいえ、見てないけど、何かあったの？,A: 上周的新闻看到了吗？B: 没有看到，有什么事情吗？
457,見る,4. 目的を持って行動する,4. 有目的地行动,A: 今日は何をしに来たの？B: 就職活動のため、会社を見に来ました。,A: 今天来做什么了？B: 为了找工作，来看公司了。
458,見る,5. 査閲する、確認する,5. 查看、确认,A: この資料には、詳しい情報が載っているよ。B: ありがとう、後で見るよ。,A: 这份资料上有详细的信息。B: 谢谢，稍后我会确认一下。
459,読む,1. 文字を声に出して言うこと。文章・本などを、音声化すること,1. 朗读文字。将文章、书籍等转化为声音。,A: この漢字、読める？B: うん、読めるよ。,A: 这个汉字你会读吗？B: 嗯，我会读。
460,読む,2. 文字を目で追って理解すること。文章・本などの文字を目で読むこと,2. 通过眼睛追踪理解文字。阅读文章、书籍等的文字。,A: この小説、読んでみたいな。B: いいね、私も読みたい。,A: 我想读这个小说。B: 好啊，我也想读。
461,豚,1. ブタ科の動物。家畜化され、肉、油などを得るために飼われる。,1. 猪科动物。被家畜化，用于饲养以获取肉、油等。,A: この肉、豚肉だよね？B: そうだよ。,A: 这肉是猪肉吧？B: 是的。
462,豚,2. 食欲が旺盛で、何でも食べる人のこと。,2. 食欲旺盛，能吃下任何东西的人。,A: あの子、何でも食べるよね。B: そうだよ、豚みたいな食べっぷりだ。,A: 那个孩子，什么都吃。B: 是啊，吃东西跟猪一样。
463,豚肉,1. 豚の肉。,1. 猪肉。,A: 今日の夕食は何？B: 豚肉の焼肉にしようかな。,A: 今天晚餐吃什么？B: 可以吃烤猪肉。
464,豚肉,2. 豚肉を使った料理。,2. 以猪肉为原料的料理。,A: 日本の郷土料理で有名なものって何？B: とんかつや豚肉のしょうが焼きなどがありますよ。,A: 日本有哪些以当地特色为名的菜品？B: 有炸猪排和猪肉炒姜等等。
465,道,1. 道路、街路,1. 道路、街道,A: この道は渋滞しているようだね。B: そうだね、別の道に行こう。,A: 这条路好像塞车了。B: 是啊，我们走别的路吧。
466,道,1. 道路、街路,1. 道路、街道,A: この道をまっすぐ行くと駅に着きます。B: 分かりました。ありがとうございます。,A: 沿着这条路一直走就可以到达车站。B: 好的，谢谢。
467,道,2. 方法、手段,2. 方法、手段,A: この問題に対する最善の道を探しましょう。B: はい、一緒に考えましょう。,A: 让我们一起寻找解决这个问题的最佳方法吧。B: 好的，一起想吧。
468,道,2. 方法、手段,2. 方法、手段,A: どうすれば料理がうまくなるの？B: 料理教室に通うのが一番良い道だと思うよ。,A: 怎样才能做出好吃的料理呢？B: 我认为去上料理课是最好的方法。
469,道,3. 道徳、倫理,3. 道德、伦理,A: この仕事を引き受けるべきかどうか迷っているんだ。B: 道に反することはしないように、よく考えて決めた方がいいよ。,A: 我在犹豫是否应该接受这个工作。B: 要遵循道德原则，好好考虑再做出决定比较好。
470,道,3. 道徳、倫理,3. 道德、伦理,A: 彼はとても誠実な人ですね。B: そうですね、彼は道が通っている人です。,A: 他是一个非常诚实的人。B: 是啊，他是一个有道德的人。
471,部屋,1. 室内空間、部分的な空間,1.室内空间、局部的空间,A: 部屋を掃除したいんだけど、手伝ってくれる？B: もちろん、手伝うよ。,A: 我想打扫房间，你能帮忙吗？B: 当然，我会帮忙的。
472,部屋,2. 住居、生活空間,2.住宅、生活空间,A: この部屋には家具が少なすぎるな。B: そうだね、もう少し家具を買い足した方がいいかも。,A: 这个房间家具太少了。B: 是的，也许需要再买一些家具。
473,部屋,2. 住居、生活空間,2.住宅、生活空间,A: 新しい部屋に引っ越すことにした。B: えっ、それは嬉しいね。,A: 决定搬到新房间去了。B: 哇，那太好了。
474,部屋,3. 事務所、部署、会社、店などの内部空間,3. 办公室、部门、公司、商店等的内部空间,A: あの部屋に入ってもいいですか？B: いいですよ、どうぞ。,A: 我可以进那个房间吗？B: 当然可以，请进。
475,部屋,3. 事務所、部署、会社、店などの内部空間,3. 办公室、部门、公司、商店等的内部空间,A: この部屋は私たちの営業部の部屋です。B: そうですか、ありがとうございます。,A: 这个房间是我们销售部的房间。B: 是吗，谢谢。
476,郵便局,1. 郵便や小包などを扱う施設,1. 处理邮件和小包裹的设施,A: この荷物を送りたいのですが、どこに持って行けばいいですか？B: 郵便局に持って行ってください。,A: 我想寄送这个包裹，我该去哪里呢？B: 请拿到邮局去。
477,郵便局,1. 郵便や小包などを扱う施設,1. 处理邮件和小包裹的设施,A: この近くに郵便局はありますか？B: はい、駅の前にありますよ。,A: 附近有邮局吗？B: 有的，在车站前面。
478,郵便局,2. 郵便業務を行う公共の施設,2. 进行邮政业务的公共设施,A: この手紙に切手を貼らなくてはならないのですか？B: はい、それと返信用の切手も貼ってください。A: 郵便局で買えますか？B: はい、そうです。,A: 这封信需要贴邮票吗？B: 是的，还需要贴回邮的邮票。A: 我可以在邮局买到吗？B: 是的，你可以在邮局买到。
479,郵便局,2. 郵便業務を行う公共の施設,2. 进行邮政业务的公共设施,A: 印紙を買いたいのですが、どこで買えますか？B: 郵便局で買えますよ。,A: 我想买邮票，我可以在哪里买到？B: 你可以在邮局买到。
480,野球,1. ボールを打ったり投げたりして競技するスポーツ,1. 棒球，一种以击球和投球为竞技方式的运动,A: 野球は面白いスポーツだよね。B: うん、特に甲子園の試合は感動的だよ。,A: 棒球是个有趣的运动。B: 是的，尤其是甲子园的比赛很感人。
481,野球,1. ボールを打ったり投げたりして競技するスポーツ,1. 棒球，一种以击球和投球为竞技方式的运动,A: 野球選手になりたいと思っているんだ。B: それならまず、練習から始めないとね。,A: 我想成为一名棒球运动员。B: 那么首先得从练习开始呀。
482,野球,2. ベースボール,2. 棒球运动中的一种球，大小、重量及其它规格不同于其他球,A: このボールは野球のボールだよ。B: ああ、ベースボールってやつね。,A: 这个球是棒球用的球。B: 噢，就是那种棒球吧。
483,野菜,1. 土地で自然に育つ植物のうち、栽培して食用にするもの,1. 自然生长在土地上的植物，可以种植食用的植物,A: 今晩の夕飯は何がいい？B: 野菜たっぷりのサラダが食べたいな。,A: 晚饭吃什么好呢？B: 我想吃蔬菜沙拉。
484,野菜,2. ビジネス用語で、利益を出さず、宣伝のために行うイベント・プロジェクト等,2. 商务用语，指为了宣传而进行的、不盈利的活动、项目等,A: 弊社の新商品の宣伝をするためのイベントを計画しているんです。B: そうですね、野菜をテーマにしたキャンペーンはどうですか？,A: 我们正在计划为宣传我们的新产品举办一项活动。B: 嗯，蔬菜主题的活动怎么样？
485,降る,1. 雨や雪などが落ちてくる,1. 下雨、下雪等,A: 今日は雨が降っているから、傘を持って行きましょう。B: いいですね、私も傘を持って行きます。,A: 今天下雨了，带上伞去吧。B: 好的，我也会带伞去。
486,降る,2. 数量・価格・温度などが下がる,2. 数量、价格、温度等下降,A: 今日の株価はどうだったの？B: 昨日よりも10円降りました。,A: 今天的股票价格怎么样？B: 比昨天下降了10日元。
487,降る,3. 神が降りてくる,3. 神降临,A: 神様が降りて来たんですって！B: 本当ですか？それはすごいですね。,A: 听说神降临了！B: 真的吗？那太厉害了。
488,難しい,1. 理解・学習が容易でない、困難である,1. 理解和学习困难的,A: この数学の問題、難しいね。B: そうだね、私も分からない。,A: 这个数学问题好难啊。B: 是啊，我也不懂。
489,難しい,2. （状況・立場が）厳しい、困難である,2. （情况或处境）严峻、困难的,A: 新しい仕事はどう？B: まだ慣れなくて、難しいよ。,A: 新工作怎么样？B: 还不习惯，感觉很难。
490,雪,1. 冬季降水の一種で、氷の結晶が集まってできたもの,1. 冬季降水的一种，由冰晶聚集而成的物质,A: 今日は雪が降っているね。B: そうだね、寒い日は温かい飲み物が飲みたくなるよね。,A: 今天下雪了呢。B: 是啊，寒冷的日子里想喝热饮料呢。
491,雪,2. (スキー、スノボなどで)滑るためのもの,2. (滑雪、滑雪板等的)滑行用品,A: スキー場に行くときは、雪を履くのが必要だよ。B: そうだね、いい雪を履いて滑ろう。,A: 去滑雪场的时候，必须穿雪鞋呢。B: 是啊，穿上好的雪鞋好好滑雪吧。
492,雪,3. 降雪の状態,3. 下雪的状态,A: 明日は雪が降るそうだよ。B: 本当？早く寒い冬が終わって欲しいな。,A: 明天好像要下雪呢。B: 真的吗？希望寒冷的冬天快点结束。
493,風呂,1. 温泉や公衆浴場、家庭内で体を洗うために用いる施設。,1. 指温泉或公共浴室、家庭内用于洗澡的设施。,A: 風呂に入る時間だよ。B: ええ、今行くね。,A: 是洗澡的时间了。B: 好的，我现在去。
494,風呂,2. 風呂場やその周辺を指すことがある。,2. 有时是指浴室或其周围的区域。,A: 風呂の掃除をしなきゃ。B: 明日にでもやろうよ。,A: 要打扫浴室了。B: 那就明天再说吧。
495,飛行機,1. 空を飛ぶ交通機関,1. 飞行交通工具,A: 今度の旅行は飛行機で行こうよ。B: そうだね、飛行機なら早いし便利だよね。,A: 这次旅行我们坐飞机去吧。B: 对呀，坐飞机又快又方便。
